term,estimate,std.error,statistic,p.value,model
treated,-1.0809957209818994,4.59743160773658,-0.2351303539051662,0.8154778565220105,Violent
treated,-1.6437513756275297,27.407117995025914,-0.059975345672093366,0.9525164246717266,Property
treated,-2.7218347888852015,31.45281118839906,-0.08653709115479996,0.9315326593838871,Total
